Filenames_filename,Data_group,Data_remarks,Data_plant_id,Data_leaftype,SysObs_obs,SysObs_time,SysObs_elapsed,SysObs_date,SysObs_hhmmss,GasEx_Emm,GasEx_A,GasEx_Ca,GasEx_Ci,GasEx_gsw,GasEx_TleafCnd,GasEx_RHcham,GasEx_VPcham,GasEx_VPDleaf,FLR_Fv/Fm,FLR_A_dark,FLR_A_fs,FLR_ETR,FLR_NPQ,FLR_Fv'/Fm',LeafQ_Qin,Meas_CO2_r,Meas_Pa,Meas_Tair,Meas_Tleaf
2023-11-17-1144_logdata-tc-heat,group1,"12:11:28 tc-1, 12:11:31 tc-1, 12:11:32 tc-1",2,Testing,1,1700252343,0,2023-11-17T19:19:03Z,12:19:03,1.35,3.61,298.94,265.82,0.2,27.61,72.83,3.11,0.6,0.8,-0.359218189,3.61,26.45,0.29,0.76,499.99,302.45,88.61,30.03,27.61
2023-11-17-1144_logdata-tc-heat,group1,"12:11:28 tc-1, 12:11:31 tc-1, 12:11:32 tc-1",2,Testing,2,1700252383,40,2023-11-17T19:19:43Z,12:19:43,1.32,3.34,303.54,270.48,0.19,27.79,72.71,3.12,0.63,0.8,-0.359218189,3.34,27.77,0.39,0.74,500.03,303.55,88.6,30.12,27.79
2023-11-17-1144_logdata-tc-heat,group1,"12:11:28 tc-1, 12:11:31 tc-1, 12:11:32 tc-1",2,Testing,3,1700252411,68,2023-11-17T19:20:11Z,12:20:11,1.34,3.69,297.73,259.52,0.18,28.01,72.41,3.12,0.67,0.8,-0.359218189,3.69,28.83,0.48,0.73,500,301.63,88.6,30.21,28.01
2023-11-17-1144_logdata-tc-heat,group1,"12:11:28 tc-1, 12:11:31 tc-1, 12:11:32 tc-1",2,Testing,4,1700252439,96,2023-11-17T19:20:39Z,12:20:39,1.3,3.57,298.33,259.03,0.17,28.08,71.98,3.11,0.7,0.8,-0.359218189,3.57,29.52,0.58,0.72,499.99,301.88,88.6,30.26,28.08
2023-11-17-1144_logdata-tc-heat,group1,"12:11:28 tc-1, 12:11:31 tc-1, 12:11:32 tc-1",2,Testing,5,1700252473,130,2023-11-17T19:21:13Z,12:21:13,1.19,3.5,301.38,259.43,0.15,28.06,71.66,3.11,0.7,0.8,-0.359218189,3.5,30.76,0.69,0.7,500.02,303.11,88.6,30.31,28.06
2023-11-17-1144_logdata-tc-heat,group1,"12:11:28 tc-1, 12:11:31 tc-1, 12:11:32 tc-1",2,Testing,6,1700252512,169,2023-11-17T19:21:52Z,12:21:52,1.16,2.34,308.97,278.29,0.15,28.1,71.34,3.1,0.71,0.8,-0.359218189,2.34,31.47,0.82,0.69,500.01,308.62,88.6,30.36,28.1
2023-11-17-1144_logdata-tc-heat,group2,"12:16:03 tc-ref, 12:16:04 tc-ref",2,Reference,1,1700252787,0,2023-11-17T19:26:27Z,12:26:27,1.06,1.64,304.47,276.52,0.12,28.49,70.29,3.09,0.81,0.8,-0.359218189,1.64,27.84,0.65,0.71,500,310.47,88.6,30.57,28.49
2023-11-17-1144_logdata-tc-heat,group2,"12:16:03 tc-ref, 12:16:04 tc-ref",2,Reference,2,1700252832,45,2023-11-17T19:27:12Z,12:27:12,1.1,3.4,301.56,249.53,0.12,28.64,70.25,3.11,0.83,0.8,-0.359218189,3.4,32.96,0.83,0.69,500.03,301.49,88.6,30.67,28.64
2023-11-17-1144_logdata-tc-heat,group2,"12:16:03 tc-ref, 12:16:04 tc-ref",2,Reference,3,1700252873,86,2023-11-17T19:27:53Z,12:27:53,1.1,3.27,299.69,248.45,0.11,28.72,70.01,3.11,0.85,0.8,-0.359218189,3.27,36.11,0.95,0.67,500.03,302,88.6,30.74,28.72
2023-11-17-1144_logdata-tc-heat,group2,"12:16:03 tc-ref, 12:16:04 tc-ref",2,Reference,4,1700252910,123,2023-11-17T19:28:30Z,12:28:30,1.09,3.43,300.38,245.09,0.11,28.79,69.78,3.11,0.86,0.8,-0.359218189,3.43,37.74,1.04,0.66,499.94,301.21,88.6,30.79,28.79
2023-11-17-1144_logdata-tc-heat,group2,"12:16:03 tc-ref, 12:16:04 tc-ref",2,Reference,5,1700252952,165,2023-11-17T19:29:12Z,12:29:12,1.08,3.39,304.06,248.7,0.11,28.81,69.56,3.11,0.87,0.8,-0.359218189,3.39,39.32,1.12,0.65,500,304.76,88.6,30.83,28.81
2023-11-17-1144_logdata-tc-heat,group2,"12:16:03 tc-ref, 12:16:04 tc-ref",2,Reference,6,1700253034,247,2023-11-17T19:30:34Z,12:30:34,1.04,3.56,297.96,237.1,0.1,28.85,69.26,3.1,0.88,0.8,-0.359218189,3.56,41.67,1.21,0.65,500,300.37,88.6,30.89,28.85
2023-11-17-1144_logdata-tc-heat,group3,"12:24:04 tc-con, 12:24:05 tc-con",2,Control,1,1700253254,0,2023-11-17T19:34:14Z,12:34:14,1.39,2.95,296.14,262.28,0.16,28.39,69.64,3.13,0.76,0.8,-0.359218189,2.95,32.54,1.06,0.66,499.99,299.71,88.59,30.92,28.39
2023-11-17-1144_logdata-tc-heat,group3,"12:24:04 tc-con, 12:24:05 tc-con",2,Control,2,1700253333,79,2023-11-17T19:35:33Z,12:35:33,1.16,3.41,296.76,246.57,0.12,28.63,68.75,3.1,0.83,0.8,-0.359218189,3.41,41.62,1.34,0.63,500,300.3,88.59,31.02,28.63
2023-11-17-1144_logdata-tc-heat,group3,"12:24:04 tc-con, 12:24:05 tc-con",2,Control,3,1700253381,127,2023-11-17T19:36:21Z,12:36:21,1.1,3.6,296.77,239.23,0.11,28.75,68.38,3.1,0.87,0.8,-0.359218189,3.6,43.64,1.4,0.63,499.97,300.59,88.6,31.07,28.75
2023-11-17-1144_logdata-tc-heat,group3,"12:24:04 tc-con, 12:24:05 tc-con",2,Control,4,1700253414,160,2023-11-17T19:36:54Z,12:36:54,1.06,3.66,296.99,234.53,0.1,28.88,68.21,3.1,0.9,0.8,-0.359218189,3.66,44.72,1.42,0.62,499.98,300.46,88.59,31.12,28.88
2023-11-17-1144_logdata-tc-heat,group3,"12:24:04 tc-con, 12:24:05 tc-con",2,Control,5,1700253447,193,2023-11-17T19:37:27Z,12:37:27,1.03,3.42,300.02,238.63,0.1,28.92,67.97,3.09,0.91,0.8,-0.359218189,3.42,44.97,1.45,0.62,499.98,303.06,88.59,31.14,28.92
2023-11-17-1144_logdata-tc-heat,group3,"12:24:04 tc-con, 12:24:05 tc-con",2,Control,6,1700253495,241,2023-11-17T19:38:15Z,12:38:15,0.96,3.12,298.03,237.86,0.09,28.93,67.86,3.09,0.92,0.8,-0.359218189,3.12,45.87,1.47,0.62,500.06,301.02,88.59,31.16,28.93
2023-11-17-1144_logdata-tc-heat,group4,"12:31:51 tc-con2, 12:31:51 tc-con2",2,Bad,1,1700253639,0,2023-11-17T19:40:39Z,12:40:39,0.78,1.7,309,264.19,0.07,29.08,67.31,3.07,0.97,0.8,-0.359218189,1.7,33.7,1.36,0.63,499.97,311.58,88.58,31.2,29.08
2023-11-17-1144_logdata-tc-heat,group5,"12:34:04 tc-trt, 12:34:05 tc-trt",2,Treatment,1,1700253964,0,2023-11-17T19:46:04Z,12:46:04,0.92,3.02,295.88,232.53,0.08,29.06,67.62,3.08,0.95,0.8,-0.359218189,3.02,35.38,1.13,0.65,500.01,298.74,88.57,31.2,29.06
2023-11-17-1144_logdata-tc-heat,group5,"12:34:04 tc-trt, 12:34:05 tc-trt",2,Treatment,2,1700254006,42,2023-11-17T19:46:46Z,12:46:46,0.89,3.04,295.27,226.27,0.08,29.25,67.33,3.08,1,0.8,-0.359218189,3.04,41.57,1.3,0.64,499.99,298.72,88.57,31.25,29.25
2023-11-17-1144_logdata-tc-heat,group5,"12:34:04 tc-trt, 12:34:05 tc-trt",2,Treatment,3,1700254045,81,2023-11-17T19:47:25Z,12:47:25,0.85,3.1,295.73,219.4,0.07,29.37,66.96,3.07,1.04,0.8,-0.359218189,3.1,44.04,1.39,0.63,500.01,299.14,88.56,31.29,29.37
2023-11-17-1144_logdata-tc-heat,group5,"12:34:04 tc-trt, 12:34:05 tc-trt",2,Treatment,4,1700254078,114,2023-11-17T19:47:58Z,12:47:58,0.81,2.81,295.34,220.26,0.07,29.52,66.8,3.08,1.07,0.8,-0.359218189,2.81,45.13,1.44,0.62,500,298.57,88.56,31.35,29.52
2023-11-17-1144_logdata-tc-heat,group5,"12:34:04 tc-trt, 12:34:05 tc-trt",2,Treatment,5,1700254121,157,2023-11-17T19:48:41Z,12:48:41,0.78,2.99,295.13,212.29,0.06,29.53,66.59,3.07,1.08,0.8,-0.359218189,2.99,46.41,1.47,0.62,500,298.28,88.57,31.38,29.53
2023-11-17-1144_logdata-tc-heat,group5,"12:34:04 tc-trt, 12:34:05 tc-trt",2,Treatment,6,1700254225,261,2023-11-17T19:50:25Z,12:50:25,0.72,2.74,295.03,211.91,0.06,29.61,66.43,3.07,1.1,0.8,-0.359218189,2.74,48.5,1.52,0.61,499.95,297.84,88.56,31.41,29.61
2023-11-17-1144_logdata-tc-heat,group5,"12:34:04 tc-trt, 12:34:05 tc-trt",2,Extra reading,7,1700254274,310,2023-11-17T19:51:14Z,12:51:14,0.68,2.65,294.8,208.2,0.05,29.67,66.29,3.07,1.11,0.8,-0.359218189,2.65,48.81,1.54,0.61,499.96,297.63,88.56,31.44,29.67
2023-11-17-1144_logdata-tc-heat,group6,"12:44:44 tc-shade5, 12:44:50 tc-shade5",2,shade5,1,1700254583,0,2023-11-17T19:56:23Z,12:56:23,0.53,0.84,296.34,257.2,0.04,29.64,65.93,3.05,1.12,0.8,-0.359218189,0.84,6.08,0.48,0.73,500,297.08,88.56,31.45,29.64
2023-11-17-1144_logdata-tc-heat,group6,"12:44:44 tc-shade5, 12:44:50 tc-shade5",2,shade5,2,1700254657,74,2023-11-17T19:57:37Z,12:57:37,0.47,0.98,296.06,245.55,0.04,29.74,65.97,3.05,1.14,0.8,-0.359218189,0.98,8.86,0.65,0.71,499.97,297.15,88.57,31.46,29.74
2023-11-17-1144_logdata-tc-heat,group6,"12:44:44 tc-shade5, 12:44:50 tc-shade5",2,shade5,3,1700254698,115,2023-11-17T19:58:18Z,12:58:18,0.5,1.02,295.89,245.44,0.04,29.76,65.65,3.04,1.16,0.8,-0.359218189,1.02,10.35,0.74,0.7,500.01,297.12,88.57,31.48,29.76
2023-11-17-1144_logdata-tc-heat,group6,"12:44:44 tc-shade5, 12:44:50 tc-shade5",2,shade5,4,1700254734,151,2023-11-17T19:58:54Z,12:58:54,0.47,1.13,296.18,238.08,0.03,29.79,65.63,3.04,1.17,0.8,-0.359218189,1.13,11.17,0.8,0.69,499.97,297.45,88.57,31.48,29.79
2023-11-17-1144_logdata-tc-heat,group6,"12:44:44 tc-shade5, 12:44:50 tc-shade5",2,shade5,5,1700254803,220,2023-11-17T20:00:03Z,13:00:03,0.48,1.22,296.94,235.27,0.04,29.74,65.52,3.04,1.16,0.8,-0.359218189,1.22,12.2,0.89,0.68,499.99,297.39,88.57,31.48,29.74
2023-11-17-1144_logdata-tc-heat,group6,"12:44:44 tc-shade5, 12:44:50 tc-shade5",2,shade5,6,1700254847,264,2023-11-17T20:00:47Z,13:00:47,0.46,1.17,296.11,233.88,0.03,29.78,65.51,3.04,1.17,0.8,-0.359218189,1.17,12.84,0.94,0.67,499.99,297.45,88.57,31.49,29.78
2023-11-22-1138_logdata,group1,"11:38:27 start, 11:38:28 start",2,Reference,1,1668542095,0,2022-11-15T19:54:55Z,12:54:55,0.49,15.46,456.23,-443.16,0.03,30.47,68.35,2.85,1.53,0.74,-1.136259216,15.46,13.8,0.22,0.7,699.99,455.94,88.88,29.61,29.02
2023-11-22-1138_logdata,group1,"11:38:27 start, 11:38:28 start",2,Reference,2,1668542155,60,2022-11-15T19:55:55Z,12:55:55,0.5,0.88,326.24,266.31,0.03,30.61,68.28,2.87,1.54,0.74,-1.136259216,0.88,20.13,0.42,0.67,700.02,319.76,88.87,29.75,29.32
2023-11-22-1138_logdata,group1,"11:38:27 start, 11:38:28 start",2,Reference,3,1668542213,118,2022-11-15T19:56:53Z,12:56:53,0.48,10.07,365.82,-255,0.03,30.74,68.15,2.88,1.56,0.74,-1.136259216,10.07,27.74,0.51,0.66,700,377.77,88.87,29.87,29.49
2023-11-22-1138_logdata,group1,"11:38:27 start, 11:38:28 start",2,Reference,4,1668542275,180,2022-11-15T19:57:55Z,12:57:55,0.48,-9.13,338.65,886.14,0.03,30.86,68.18,2.9,1.57,0.74,-1.136259216,-9.13,29.32,0.6,0.64,699.99,358.06,88.86,29.99,29.63
2023-11-22-1138_logdata,group1,"11:38:27 start, 11:38:28 start",2,Reference,5,1668542314,219,2022-11-15T19:58:34Z,12:58:34,0.49,5.6,335.88,-8.91,0.03,30.94,68.13,2.92,1.58,0.74,-1.136259216,5.6,30.7,0.63,0.64,699.97,332.52,88.86,30.08,29.75
2023-11-22-1138_logdata,group1,"11:38:27 start, 11:38:28 start",2,Reference,6,1668542383,288,2022-11-15T19:59:43Z,12:59:43,0.5,2.16,313.67,177.79,0.03,31.03,68.04,2.93,1.59,0.74,-1.136259216,2.16,31.73,0.68,0.63,700.04,314.25,88.86,30.18,29.85
2023-11-22-1138_logdata,group2,"11:57:25 control, 11:57:26 control",2,Control,1,1668542664,0,2022-11-15T20:04:24Z,13:04:24,0.73,2.05,344.73,253.4,0.04,31.26,68.54,3.01,1.57,0.74,-1.136259216,2.05,35.36,0.75,0.62,700.01,349.75,88.86,30.5,30.2
2023-11-22-1138_logdata,group2,"11:57:25 control, 11:57:26 control",2,Control,2,1668542695,31,2022-11-15T20:04:55Z,13:04:55,0.73,1.4,314.22,249.18,0.04,31.34,68.4,3.01,1.59,0.74,-1.136259216,1.4,37.05,0.8,0.62,700,313.51,88.86,30.58,30.45
2023-11-22-1138_logdata,group2,"11:57:25 control, 11:57:26 control",2,Control,3,1668542760,96,2022-11-15T20:06:00Z,13:06:00,0.72,3.65,312.23,152.76,0.04,31.43,68.13,3.02,1.61,0.74,-1.136259216,3.65,39.95,0.84,0.61,700,314.58,88.86,30.67,30.42
2023-11-22-1138_logdata,group2,"11:57:25 control, 11:57:26 control",2,Control,4,1668542817,153,2022-11-15T20:06:57Z,13:06:57,0.7,3.46,310.75,153.85,0.04,31.52,67.92,3.02,1.63,0.74,-1.136259216,3.46,41.57,0.87,0.61,699.98,313.64,88.86,30.75,30.5
2023-11-22-1138_logdata,group2,"11:57:25 control, 11:57:26 control",2,Control,5,1668542868,204,2022-11-15T20:07:48Z,13:07:48,0.71,2.6,308.98,189.12,0.04,31.59,67.79,3.03,1.64,0.74,-1.136259216,2.6,42.8,0.88,0.61,699.99,311.6,88.86,30.82,30.57
2023-11-22-1138_logdata,group2,"11:57:25 control, 11:57:26 control",2,Control,6,1668542922,258,2022-11-15T20:08:42Z,13:08:42,0.72,2.06,310.37,213.74,0.04,31.66,67.45,3.03,1.66,0.74,-1.136259216,2.06,44.17,0.89,0.6,700.02,311.99,88.86,30.9,30.64
2023-11-22-1138_logdata,group3,"12:07:20 tret, 12:07:21 tret",2,Treatment,1,1668543270,0,2022-11-15T20:14:30Z,13:14:30,0.58,1.79,307.72,197.6,0.03,31.99,66.02,3.01,1.77,0.74,-1.136259216,1.79,23.38,0.57,0.65,700,309.87,88.84,31.17,31.2
2023-11-22-1138_logdata,group3,"12:07:20 tret, 12:07:21 tret",2,Treatment,2,1668543327,57,2022-11-15T20:15:27Z,13:15:27,0.56,1.98,307.13,180.8,0.03,32.1,65.75,3.01,1.79,0.74,-1.136259216,1.98,35.18,0.77,0.62,700,309.35,88.84,31.27,31.31
2023-11-22-1138_logdata,group3,"12:07:20 tret, 12:07:21 tret",2,Treatment,3,1668543372,102,2022-11-15T20:16:12Z,13:16:12,0.57,1.95,307.14,182.01,0.03,32.15,65.53,3.01,1.8,0.74,-1.136259216,1.95,39.11,0.83,0.61,700.04,309.53,88.84,31.32,31.4
2023-11-22-1138_logdata,group3,"12:07:20 tret, 12:07:21 tret",2,Treatment,4,1668543420,150,2022-11-15T20:17:00Z,13:17:00,0.59,2.09,307.42,177.73,0.03,32.2,65.33,3.01,1.82,0.74,-1.136259216,2.09,40.94,0.88,0.61,700,309.49,88.84,31.38,31.47
2023-11-22-1138_logdata,group3,"12:07:20 tret, 12:07:21 tret",2,Treatment,5,1668543485,215,2022-11-15T20:18:05Z,13:18:05,0.56,1.97,306.85,176.28,0.03,32.27,65.19,3.02,1.83,0.74,-1.136259216,1.97,42.88,0.91,0.6,700.01,308.88,88.84,31.44,31.51
2023-11-22-1138_logdata,group3,"12:07:20 tret, 12:07:21 tret",2,Treatment,6,1668543540,270,2022-11-15T20:19:00Z,13:19:00,0.56,2.04,306.89,172.87,0.03,32.32,65.13,3.02,1.84,0.74,-1.136259216,2.04,44.07,0.92,0.6,700.01,309.2,88.84,31.49,31.57
2023-11-29-1146_logdata-heat-level2,group1,NA,2,Reference,1,1701284216,0,2023-11-29T18:56:56Z,11:56:56,0.89,2.28,316.73,241.25,0.05,28.63,66.81,2.53,1.41,0.78,0.023539104,2.28,15.31,0.61,0.69,700.02,319.03,88.17,27.93,27.19
2023-11-29-1146_logdata-heat-level2,group1,NA,2,Reference,2,1701284258,42,2023-11-29T18:57:38Z,11:57:38,0.91,2.73,315.96,227.84,0.05,28.78,66.4,2.53,1.44,0.78,0.023539104,2.73,23.7,0.8,0.67,700,318.8,88.17,28.09,27.46
2023-11-29-1146_logdata-heat-level2,group1,NA,2,Reference,3,1701284310,94,2023-11-29T18:58:30Z,11:58:30,0.93,2.82,315.49,224.32,0.05,28.94,65.9,2.54,1.47,0.78,0.023539104,2.82,29.85,0.93,0.65,699.98,318.58,88.18,28.26,27.64
2023-11-29-1146_logdata-heat-level2,group1,NA,2,Reference,4,1701284361,145,2023-11-29T18:59:21Z,11:59:21,0.95,2.85,315.2,223,0.05,29.07,65.38,2.54,1.5,0.78,0.023539104,2.85,33.17,1.02,0.64,700.02,318.41,88.18,28.39,27.8
2023-11-29-1146_logdata-heat-level2,group1,NA,2,Reference,5,1701284427,211,2023-11-29T19:00:27Z,12:00:27,0.9,2.94,314.79,211.81,0.05,29.26,64.7,2.54,1.55,0.78,0.023539104,2.94,36.19,1.09,0.63,699.99,317.94,88.17,28.56,27.97
2023-11-29-1146_logdata-heat-level2,group1,NA,2,Reference,6,1701284491,275,2023-11-29T19:01:31Z,12:01:31,0.88,2.99,314.35,205.95,0.05,29.42,64.21,2.54,1.58,0.78,0.023539104,2.99,37.27,1.14,0.63,700.03,317.42,88.17,28.72,28.13
2023-11-29-1146_logdata-heat-level2,group2,"12:04:28 ev2cont, 12:04:29 ev2cont",2,Control,1,1701284756,0,2023-11-29T19:05:56Z,12:05:56,1.31,3.39,312.56,226.92,0.07,29.69,63.66,2.58,1.6,0.78,0.023539104,3.39,17.2,0.68,0.68,699.96,316.02,88.16,29.16,28.34
2023-11-29-1146_logdata-heat-level2,group2,"12:04:28 ev2cont, 12:04:29 ev2cont",2,Control,2,1701284811,55,2023-11-29T19:06:51Z,12:06:51,1.38,3.99,311.95,215.83,0.07,29.79,63.39,2.59,1.62,0.78,0.023539104,3.99,33.77,0.97,0.65,700.03,316.22,88.16,29.29,28.61
2023-11-29-1146_logdata-heat-level2,group2,"12:04:28 ev2cont, 12:04:29 ev2cont",2,Control,3,1701284859,103,2023-11-29T19:07:39Z,12:07:39,1.39,4.11,311.2,212,0.07,29.88,63.02,2.59,1.64,0.78,0.023539104,4.11,40.19,1.08,0.64,700.01,315.61,88.16,29.39,28.8
2023-11-29-1146_logdata-heat-level2,group2,"12:04:28 ev2cont, 12:04:29 ev2cont",2,Control,4,1701284906,150,2023-11-29T19:08:26Z,12:08:26,1.33,4.28,311.21,202.17,0.07,30,62.61,2.59,1.67,0.78,0.023539104,4.28,43.24,1.15,0.63,700,315.71,88.16,29.48,28.93
2023-11-29-1146_logdata-heat-level2,group2,"12:04:28 ev2cont, 12:04:29 ev2cont",2,Control,5,1701284980,224,2023-11-29T19:09:40Z,12:09:40,1.34,4.29,310.64,200.85,0.07,30.09,62.35,2.59,1.69,0.78,0.023539104,4.29,46.44,1.22,0.62,700,315.2,88.15,29.58,29.05
2023-11-29-1146_logdata-heat-level2,group2,"12:04:28 ev2cont, 12:04:29 ev2cont",2,Control,6,1701285041,285,2023-11-29T19:10:41Z,12:10:41,1.35,4.29,310.23,199.65,0.07,30.18,62.03,2.59,1.71,0.78,0.023539104,4.29,49.08,1.24,0.62,700.05,314.98,88.15,29.68,29.16
2023-11-29-1146_logdata-heat-level2,group3,"12:17:38 ev2treat, 12:17:39 ev2treat",2,Treatment,1,1701285490,0,2023-11-29T19:18:10Z,12:18:10,1.09,3,309.62,204.29,0.05,30.76,60.23,2.59,1.86,0.78,0.023539104,3,26.13,0.75,0.68,700.01,312.62,88.14,30.14,29.64
2023-11-29-1146_logdata-heat-level2,group3,"12:17:38 ev2treat, 12:17:39 ev2treat",2,Treatment,2,1701285539,49,2023-11-29T19:18:59Z,12:18:59,1.09,3.05,309.43,201.55,0.05,30.83,59.93,2.58,1.88,0.78,0.023539104,3.05,37.16,1.01,0.64,700,312.92,88.13,30.21,29.88
2023-11-29-1146_logdata-heat-level2,group3,"12:17:38 ev2treat, 12:17:39 ev2treat",2,Treatment,3,1701285590,100,2023-11-29T19:19:50Z,12:19:50,1,2.96,309.36,192.92,0.04,30.94,59.46,2.58,1.92,0.78,0.023539104,2.96,41.67,1.15,0.63,699.95,312.68,88.13,30.29,29.99
2023-11-29-1146_logdata-heat-level2,group3,"12:17:38 ev2treat, 12:17:39 ev2treat",2,Treatment,4,1701285654,164,2023-11-29T19:20:54Z,12:20:54,0.89,2.93,309.41,178.72,0.04,31.05,59.03,2.57,1.96,0.78,0.023539104,2.93,45.32,1.25,0.62,699.98,312.46,88.13,30.35,30.07
2023-11-29-1146_logdata-heat-level2,group3,"12:17:38 ev2treat, 12:17:39 ev2treat",2,Treatment,5,1701285714,224,2023-11-29T19:21:54Z,12:21:54,0.83,2.64,309.32,180.95,0.04,31.13,58.72,2.56,1.98,0.78,0.023539104,2.64,46.09,1.3,0.61,699.94,312.35,88.13,30.41,30.14
2023-11-29-1146_logdata-heat-level2,group3,"12:17:38 ev2treat, 12:17:39 ev2treat",2,Treatment,6,1701285766,276,2023-11-29T19:22:46Z,12:22:46,0.82,2.46,309.3,186.53,0.04,31.21,58.5,2.56,2,0.78,0.023539104,2.46,47.46,1.33,0.61,700.04,312.13,88.12,30.48,30.22
2023-11-29-1226_logdata-base-level3,group1,"12:27:15 ev3ref, 12:27:16 ev3ref, 12:38:43 ev3Treat..., 12:38:44 ev3Treat..., 12:38:47 ev3Treat..., 12:38:48 ev3Treat...",3,Treatment,1,1701286866,0,2023-11-29T19:41:06Z,12:41:06,2.13,-72.4,361.04,1352.34,0.12,31.31,66.11,3,1.59,0.78,0.023539104,-72.4,20.22,0.82,0.67,699.98,434.19,88.03,31.12,30.02
2023-11-29-1226_logdata-base-level3,group1,"12:27:15 ev3ref, 12:27:16 ev3ref, 12:38:43 ev3Treat..., 12:38:44 ev3Treat..., 12:38:47 ev3Treat..., 12:38:48 ev3Treat...",3,Treatment,2,1701286939,73,2023-11-29T19:42:19Z,12:42:19,2.01,26.83,513.43,89.01,0.11,31.48,65.41,2.99,1.64,0.78,0.023539104,26.83,39.01,1.04,0.64,700.01,475.52,88.03,31.24,30.39
2023-11-29-1226_logdata-base-level3,group1,"12:27:15 ev3ref, 12:27:16 ev3ref, 12:38:43 ev3Treat..., 12:38:44 ev3Treat..., 12:38:47 ev3Treat..., 12:38:48 ev3Treat...",3,Treatment,3,1701286979,113,2023-11-29T19:42:59Z,12:42:59,1.89,5.32,386.19,286.58,0.1,31.6,65.18,2.99,1.67,0.78,0.023539104,5.32,34.85,1.25,0.62,700.03,366.72,88.02,31.31,30.57
2023-11-29-1226_logdata-base-level3,group1,"12:27:15 ev3ref, 12:27:16 ev3ref, 12:38:43 ev3Treat..., 12:38:44 ev3Treat..., 12:38:47 ev3Treat..., 12:38:48 ev3Treat...",3,Treatment,4,1701287037,171,2023-11-29T19:43:57Z,12:43:57,1.82,-0.57,362.62,361.1,0.09,31.7,64.67,2.98,1.71,0.78,0.023539104,-0.57,31.12,1.34,0.61,699.96,335.92,88.02,31.39,30.72
2023-11-29-1226_logdata-base-level3,group1,"12:27:15 ev3ref, 12:27:16 ev3ref, 12:38:43 ev3Treat..., 12:38:44 ev3Treat..., 12:38:47 ev3Treat..., 12:38:48 ev3Treat...",3,Treatment,5,1701287117,251,2023-11-29T19:45:17Z,12:45:17,1.7,-1,340.19,348.38,0.08,31.83,64.07,2.97,1.76,0.78,0.023539104,-1,39.32,1.55,0.59,700.04,342.79,88.02,31.47,30.92
2023-11-29-1226_logdata-base-level3,group1,"12:27:15 ev3ref, 12:27:16 ev3ref, 12:38:43 ev3Treat..., 12:38:44 ev3Treat..., 12:38:47 ev3Treat..., 12:38:48 ev3Treat...",3,Treatment,6,1701287186,320,2023-11-29T19:46:26Z,12:46:26,1.54,4.18,324.35,222.51,0.07,31.98,63.69,2.97,1.8,0.78,0.023539104,4.18,39.76,1.66,0.58,699.97,326.89,88.01,31.55,31.07
2023-11-29-1226_logdata-base-level3,group2,"12:49:09 ev3control, 12:49:10 ev3control",3,Control,1,1701287367,0,2023-11-29T19:49:27Z,12:49:27,2.38,-14.84,521.81,697.42,0.13,31.72,65.11,3.05,1.65,0.78,0.023539104,-14.84,26.45,0.89,0.66,700.02,514.72,88.01,31.64,30.54
2023-11-29-1226_logdata-base-level3,group2,"12:49:09 ev3control, 12:49:10 ev3control",3,Control,2,1701287428,61,2023-11-29T19:50:28Z,12:50:28,2.4,2.08,321.36,284.23,0.13,31.8,64.67,3.04,1.68,0.78,0.023539104,2.08,26.05,1.2,0.62,699.98,324.9,88.01,31.73,30.69
2023-11-29-1226_logdata-base-level3,group2,"12:49:09 ev3control, 12:49:10 ev3control",3,Control,3,1701287510,143,2023-11-29T19:51:50Z,12:51:50,2.28,3.79,319.81,256.11,0.12,31.94,64.07,3.03,1.73,0.78,0.023539104,3.79,31.87,1.38,0.6,699.99,321.88,88.01,31.81,30.83
2023-11-29-1226_logdata-base-level3,group2,"12:49:09 ev3control, 12:49:10 ev3control",3,Control,4,1701287561,194,2023-11-29T19:52:41Z,12:52:41,2.19,5.19,317.26,229.24,0.11,32.04,63.73,3.02,1.76,0.78,0.023539104,5.19,34.51,1.48,0.59,700,325.32,88.01,31.88,30.95
2023-11-29-1226_logdata-base-level3,group2,"12:49:09 ev3control, 12:49:10 ev3control",3,Control,5,1701287596,229,2023-11-29T19:53:16Z,12:53:16,2.13,5.49,332.61,235.9,0.1,32.12,63.62,3.03,1.78,0.78,0.023539104,5.49,34.83,1.52,0.59,700.01,333.28,88.01,31.93,31.08
2023-11-29-1226_logdata-base-level3,group2,"12:49:09 ev3control, 12:49:10 ev3control",3,Control,6,1701287638,271,2023-11-29T19:53:58Z,12:53:58,2.04,4.13,321.81,242.45,0.1,32.2,63.05,3.01,1.82,0.78,0.023539104,4.13,36.44,1.56,0.59,700,325.55,88.01,31.98,31.12
2023-11-29-1226_logdata-base-level3,group3,"12:55:04 ev3ref, 12:55:05 ev3ref",3,Reference,1,1701287852,0,2023-11-29T19:57:32Z,12:57:32,2.35,4.04,331.98,264.22,0.12,32.13,63.39,3.03,1.78,0.78,0.023539104,4.04,20.72,1.08,0.64,699.98,331.16,88,32.04,30.64
2023-11-29-1226_logdata-base-level3,group3,"12:55:04 ev3ref, 12:55:05 ev3ref",3,Reference,2,1701287934,82,2023-11-29T19:58:54Z,12:58:54,2.32,4.08,323.39,253.72,0.11,32.22,63.2,3.04,1.8,0.78,0.023539104,4.08,35.78,1.48,0.59,699.99,327.66,88,32.11,30.87
