Filenames_filename,Data_group,Data_remarks,Data_plant_id,Data_leaftype,SysObs_obs,SysObs_time,SysObs_elapsed,SysObs_date,SysObs_hhmmss,GasEx_Emm,GasEx_A,GasEx_Ca,GasEx_Ci,GasEx_gsw,GasEx_TleafCnd,GasEx_RHcham,GasEx_VPcham,GasEx_VPDleaf,FLR_Fv/Fm,FLR_A_dark,FLR_A_fs,FLR_ETR,FLR_NPQ,FLR_Fv'/Fm',LeafQ_Qin,Meas_CO2_r,Meas_Pa,Meas_Tair,Meas_Tleaf
2023-11-29-1146_logdata-heat-level2,group3,"12:17:38 ev2treat, 12:17:39 ev2treat",2,Treatment,6,1701285766,276,2023-11-29T19:22:46Z,12:22:46,0.82156953,2.4648926,309.3037369,186.5332019,0.03510762,31.20797375,58.50105777,2.56208444,2.00306758,0.78450529,0.023539104,2.4648926,47.46101184,1.32964508,0.60978321,700.0378125,312.1299375,88.12265,30.48086875,30.218475
2023-11-29-1226_logdata-base-level3,group1,"12:27:15 ev3ref, 12:27:16 ev3ref, 12:38:43 ev3Treat..., 12:38:44 ev3Treat..., 12:38:47 ev3Treat..., 12:38:48 ev3Treat...",3,Treatment,1,1701286866,0,2023-11-29T19:41:06Z,12:41:06,2.13415842,-72.40443735,361.0431932,1352.338379,0.11752388,31.30932099,66.10915509,3.00347482,1.58808324,0.78450529,0.023539104,-72.40443735,20.21963686,0.81615695,0.66716583,699.9834,434.1949333,88.03048667,31.12335333,30.02238
2023-11-29-1226_logdata-base-level3,group1,"12:27:15 ev3ref, 12:27:16 ev3ref, 12:38:43 ev3Treat..., 12:38:44 ev3Treat..., 12:38:47 ev3Treat..., 12:38:48 ev3Treat...",3,Treatment,2,1701286939,73,2023-11-29T19:42:19Z,12:42:19,2.00727711,26.82811213,513.4263842,89.00757785,0.10638116,31.47766768,65.41300901,2.99159779,1.64411706,0.78450529,0.023539104,26.82811213,39.01287695,1.03778765,0.64112545,700.0070667,475.5228,88.02751333,31.23968,30.38728667
2023-11-29-1226_logdata-base-level3,group1,"12:27:15 ev3ref, 12:27:16 ev3ref, 12:38:43 ev3Treat..., 12:38:44 ev3Treat..., 12:38:47 ev3Treat..., 12:38:48 ev3Treat...",3,Treatment,3,1701286979,113,2023-11-29T19:42:59Z,12:42:59,1.89138578,5.31684736,386.1870961,286.5760275,0.09815174,31.59928437,65.17715059,2.99333696,1.67450719,0.78450529,0.023539104,5.31684736,34.84891881,1.2454325,0.61850767,700.0281875,366.723375,88.02309375,31.313375,30.5688625
2023-11-29-1226_logdata-base-level3,group1,"12:27:15 ev3ref, 12:27:16 ev3ref, 12:38:43 ev3Treat..., 12:38:44 ev3Treat..., 12:38:47 ev3Treat..., 12:38:48 ev3Treat...",3,Treatment,4,1701287037,171,2023-11-29T19:43:57Z,12:43:57,1.818729,-0.57272399,362.6161907,361.0956161,0.09208347,31.70273141,64.66867041,2.982496,1.71282973,0.78450529,0.023539104,-0.57272399,31.11807018,1.34333387,0.60838825,699.9564375,335.920375,88.01951875,31.38729375,30.71800625
2023-11-29-1226_logdata-base-level3,group1,"12:27:15 ev3ref, 12:27:16 ev3ref, 12:38:43 ev3Treat..., 12:38:44 ev3Treat..., 12:38:47 ev3Treat..., 12:38:48 ev3Treat...",3,Treatment,5,1701287117,251,2023-11-29T19:45:17Z,12:45:17,1.69767202,-1.00202889,340.1869431,348.3838793,0.08333499,31.83353383,64.07272326,2.96856703,1.76170908,0.78450529,0.023539104,-1.00202889,39.32380494,1.55038657,0.5880408,700.037375,342.7939375,88.01598125,31.46781875,30.91575625
2023-11-29-1226_logdata-base-level3,group1,"12:27:15 ev3ref, 12:27:16 ev3ref, 12:38:43 ev3Treat..., 12:38:44 ev3Treat..., 12:38:47 ev3Treat..., 12:38:48 ev3Treat...",3,Treatment,6,1701287186,320,2023-11-29T19:46:26Z,12:46:26,1.54352717,4.17916611,324.351602,222.510158,0.07372603,31.98070916,63.69455122,2.96514484,1.80472708,0.78450529,0.023539104,4.17916611,39.75783807,1.65707222,0.57807892,699.9686875,326.8940625,88.0133375,31.551725,31.0684375
2023-11-29-1226_logdata-base-level3,group2,"12:49:09 ev3control, 12:49:10 ev3control",3,Control,1,1701287367,0,2023-11-29T19:49:27Z,12:49:27,2.38298201,-14.84182233,521.8078817,697.4187611,0.12613931,31.7246453,65.11218812,3.04657945,1.65458594,0.78450529,0.023539104,-14.84182233,26.45295414,0.88587394,0.6587493,700.0194,514.7188667,88.01109333,31.641226670000002,30.5403
2023-11-29-1226_logdata-base-level3,group2,"12:49:09 ev3control, 12:49:10 ev3control",3,Control,2,1701287428,61,2023-11-29T19:50:28Z,12:50:28,2.40104436,2.07999906,321.3603221,284.2301249,0.12503765,31.8015505,64.67385143,3.04059855,1.68111077,0.78450529,0.023539104,2.07999906,26.05314444,1.20002636,0.62331616,699.9784667,324.8984,88.01183333,31.72565333,30.68696667
2023-11-29-1226_logdata-base-level3,group2,"12:49:09 ev3control, 12:49:10 ev3control",3,Control,3,1701287510,143,2023-11-29T19:51:50Z,12:51:50,2.28468964,3.78971417,319.8060422,256.1136511,0.11520142,31.93547518,64.06826086,3.02683425,1.7308374,0.78450529,0.023539104,3.78971417,31.87179838,1.38431459,0.60424999,699.9864375,321.8784375,88.00951875,31.8115625,30.8337
2023-11-29-1226_logdata-base-level3,group2,"12:49:09 ev3control, 12:49:10 ev3control",3,Control,4,1701287561,194,2023-11-29T19:52:41Z,12:52:41,2.19367188,5.1899076,317.2591593,229.2383613,0.10830993,32.04100786,63.73041777,3.02251957,1.76365816,0.78450529,0.023539104,5.1899076,34.5077518,1.47909531,0.5948913,699.997875,325.324,88.0109875,31.87969375,30.95098125
2023-11-29-1226_logdata-base-level3,group2,"12:49:09 ev3control, 12:49:10 ev3control",3,Control,5,1701287596,229,2023-11-29T19:53:16Z,12:53:16,2.12586263,5.49475444,332.614303,235.9034668,0.10372124,32.12206183,63.61753044,3.02631528,1.78185727,0.78450529,0.023539104,5.49475444,34.83478606,1.51693096,0.59123586,700.0059333,333.2805333,88.00985333,31.93315333,31.07995333
2023-11-29-1226_logdata-base-level3,group2,"12:49:09 ev3control, 12:49:10 ev3control",3,Control,6,1701287638,271,2023-11-29T19:53:58Z,12:53:58,2.04399424,4.12560758,321.808844,242.4480605,0.09728827,32.20105801,63.04533247,3.00678287,1.82291072,0.78450529,0.023539104,4.12560758,36.43953774,1.56256901,0.58688593,699.9967333,325.5534,88.00696,31.97836667,31.11654
2023-11-29-1226_logdata-base-level3,group3,"12:55:04 ev3ref, 12:55:05 ev3ref",3,Reference,1,1701287852,0,2023-11-29T19:57:32Z,12:57:32,2.35404201,4.04405279,331.9795783,264.2153169,0.11554336,32.13163626,63.39343459,3.03334518,1.77743129,0.78450529,0.023539104,4.04405279,20.72045792,1.07544378,0.63690176,699.977,331.1596667,88.0034,32.03648,30.63687333
2023-11-29-1226_logdata-base-level3,group3,"12:55:04 ev3ref, 12:55:05 ev3ref",3,Reference,2,1701287934,82,2023-11-29T19:58:54Z,12:58:54,2.31726218,4.0768986,323.3905404,253.7208255,0.11228288,32.22331244,63.20318713,3.03735921,1.7984123,0.78450529,0.023539104,4.0768986,35.78132894,1.48229381,0.59458053,699.9905625,327.661625,88.00444375,32.1129875,30.8735125
2023-11-29-1226_logdata-base-level3,group3,"12:55:04 ev3ref, 12:55:05 ev3ref",3,Reference,3,1701288007,155,2023-11-29T20:00:07Z,13:00:07,2.26372271,4.56298545,320.1464751,241.0650055,0.10824114,32.31057724,63.01953672,3.0397175,1.81995124,0.78450529,0.023539104,4.56298545,41.22900041,1.6540237,0.5783589,700.0059375,324.4240625,88.00415625,32.17818125,31.04800625
2023-11-29-1226_logdata-base-level3,group3,"12:55:04 ev3ref, 12:55:05 ev3ref",3,Reference,4,1701288069,217,2023-11-29T20:01:09Z,13:01:09,2.09078128,4.46557167,324.6226635,239.1004916,0.09704396,32.4428435,62.55884101,3.02794743,1.86813804,0.78450529,0.023539104,4.46557167,43.54031675,1.74679412,0.56995867,700.0023125,331.3795,88.00195625,32.2393625,31.1806375
2023-11-29-1226_logdata-base-level3,group3,"12:55:04 ev3ref, 12:55:05 ev3ref",3,Reference,5,1701288125,273,2023-11-29T20:02:05Z,13:02:05,2.07176068,-2.2549012,325.1518123,352.0930813,0.09460509,32.50450682,62.11856267,3.0157873,1.89735688,0.78450529,0.023539104,-2.2549012,45.79881606,1.79070969,0.56606669,700.0066667,338.7404,87.99942,32.29315333,31.29806
2023-11-29-1226_logdata-base-level3,group3,"12:55:04 ev3ref, 12:55:05 ev3ref",3,Reference,6,1701288192,340,2023-11-29T20:03:12Z,13:03:12,1.95612112,4.46272636,337.9707884,243.5220191,0.08724129,32.59746417,61.65181458,3.00080475,1.93815317,0.78450529,0.023539104,4.46272636,47.61583204,1.82863623,0.56274801,699.9706875,345.315875,87.9978375,32.33851875,31.40113125
2023-12-08-1126_logdata-heat-tc_Elev2,group1,11:52:20 lvl2 ref,2,Reference,1,1702061549,0,2023-12-08T18:52:29Z,11:52:29,0.79441858,2.23651052,343.5485506,242.6926748,0.03959237,29.22373544,59.95443793,2.34035007,1.73378566,0.76659541,-0.301899132,2.23651052,14.80108864,0.56906731,0.67671249,699.9406875,345.8988125,88.45324375,28.48535625,27.601725
2023-12-08-1126_logdata-heat-tc_Elev2,group1,11:52:20 lvl2 ref,2,Reference,2,1702061604,55,2023-12-08T18:53:24Z,11:53:24,0.81470545,-6.20873972,345.1369087,580.8686428,0.04000707,29.36432918,59.62949166,2.34792082,1.75942268,0.76659541,-0.301899132,-6.20873972,25.80837831,0.7718178,0.64957686,700.0148125,354.5435625,88.45308125,28.6346,27.90195
2023-12-08-1126_logdata-heat-tc_Elev2,group1,11:52:20 lvl2 ref,2,Reference,3,1702061653,104,2023-12-08T18:54:13Z,11:54:13,0.81690168,2.76392166,342.7764226,220.1781678,0.03948813,29.49017817,59.26274336,2.35058058,1.78668792,0.76659541,-0.301899132,2.76392166,29.63679665,0.87746776,0.63628173,700.002875,345.6945625,88.44985,28.7605,28.0875875
2023-12-08-1126_logdata-heat-tc_Elev2,group1,11:52:20 lvl2 ref,2,Reference,4,1702061707,158,2023-12-08T18:55:07Z,11:55:07,0.80768757,2.57509844,342.5952362,224.7454166,0.03846583,29.61350874,58.94608992,2.35443634,1.81234253,0.76659541,-0.301899132,2.57509844,32.82314944,0.95246077,0.62717005,700.0559375,345.4586875,88.44189375,28.88125,28.23231875
2023-12-08-1126_logdata-heat-tc_Elev2,group1,11:52:20 lvl2 ref,2,Reference,5,1702061753,204,2023-12-08T18:55:53Z,11:55:53,0.80231958,2.5825878,342.4150527,222.088046,0.03773132,29.70963196,58.64636585,2.35528453,1.83462164,0.76659541,-0.301899132,2.5825878,34.90573463,0.99494725,0.62212279,699.9824667,345.3694667,88.44001333,28.97552,28.35871333
2023-12-08-1126_logdata-heat-tc_Elev2,group1,11:52:20 lvl2 ref,2,Reference,6,1702061811,262,2023-12-08T18:56:51Z,11:56:51,0.78667861,2.71005481,342.695423,212.8602039,0.0364441,29.81792607,58.29263616,2.35480815,1.86128761,0.76659541,-0.301899132,2.71005481,36.17523723,1.03691004,0.61721686,699.998875,345.601625,88.43505,29.07659375,28.47016875
2023-12-08-1126_logdata-heat-tc_Elev2,group2,"11:58:14 lvl2 control, 11:58:18 lvl2 control, 11:58:19 lvl2 control",2,Control,1,1702062092,0,2023-12-08T19:01:32Z,12:01:32,0.99358297,3.13349018,346.8494494,225.8008574,0.04573444,30.01735405,58.12414286,2.38702354,1.8776749,0.76659541,-0.301899132,3.13349018,25.82873369,0.58737747,0.67416912,699.9792667,349.3742667,88.43009333,29.3619,28.58466
2023-12-08-1126_logdata-heat-tc_Elev2,group2,"11:58:14 lvl2 control, 11:58:18 lvl2 control, 11:58:19 lvl2 control",2,Control,2,1702062127,35,2023-12-08T19:02:07Z,12:02:07,0.91798454,3.03403374,343.0759174,214.4445069,0.04137787,30.14658591,57.67038414,2.38188158,1.9145721,0.76659541,-0.301899132,3.03403374,32.29297582,0.76395111,0.65058908,700.0092667,344.6010667,88.4304,29.46037333,28.92180667
2023-12-08-1126_logdata-heat-tc_Elev2,group2,"11:58:14 lvl2 control, 11:58:18 lvl2 control, 11:58:19 lvl2 control",2,Control,3,1702062195,103,2023-12-08T19:03:15Z,12:03:15,0.82828721,2.68052533,341.7313186,212.6536631,0.03642627,30.26525704,57.0308014,2.36662552,1.95916967,0.76659541,-0.301899132,2.68052533,37.26464271,0.94171265,0.6284599,700.0220667,344.3844667,88.43148667,29.54236,29.11002667
2023-12-08-1126_logdata-heat-tc_Elev2,group2,"11:58:14 lvl2 control, 11:58:18 lvl2 control, 11:58:19 lvl2 control",2,Control,4,1702062250,158,2023-12-08T19:04:10Z,12:04:10,0.76997064,3.47924908,348.7824477,171.3430365,0.03347771,30.34811397,56.84490834,2.36683821,1.97954677,0.76659541,-0.301899132,3.47924908,38.76063642,1.02209367,0.6189402,699.9861333,347.187,88.42902667,29.60058,29.22980667
2023-12-08-1126_logdata-heat-tc_Elev2,group2,"11:58:14 lvl2 control, 11:58:18 lvl2 control, 11:58:19 lvl2 control",2,Control,5,1702062318,226,2023-12-08T19:05:18Z,12:05:18,0.74629583,2.60255233,342.0504525,200.5304339,0.0319863,30.45395169,56.50764193,2.36584078,2.00696885,0.76659541,-0.301899132,2.60255233,40.61153081,1.07486396,0.61284578,699.9414,344.1124667,88.43117333,29.69659333,29.33985333
2023-12-08-1126_logdata-heat-tc_Elev2,group2,"11:58:14 lvl2 control, 11:58:18 lvl2 control, 11:58:19 lvl2 control",2,Control,6,1702062370,278,2023-12-08T19:06:10Z,12:06:10,0.73165885,2.41094897,345.6870495,209.9052763,0.0310623,30.52928212,56.29387004,2.3663881,2.02531455,0.76659541,-0.301899132,2.41094897,41.52857844,1.10209865,0.60974717,700.0246875,346.0443125,88.43165625,29.76646875,29.42493125
2023-12-08-1126_logdata-heat-tc_Elev2,group3,"12:11:02 lvl2 treat, 12:11:03 lvl2 treat",2,Treatment,1,1702062670,0,2023-12-08T19:11:10Z,12:11:10,0.60281306,1.84172138,341.3219902,211.5397829,0.02492627,30.67221083,55.68434519,2.35268569,2.07505932,0.76659541,-0.301899132,1.84172138,22.5100763,0.84148881,0.64074783,699.9916875,343.23175,88.42493125,29.854775,29.16423125
2023-12-08-1126_logdata-heat-tc_Elev2,group3,"12:11:02 lvl2 treat, 12:11:03 lvl2 treat",2,Treatment,2,1702062739,69,2023-12-08T19:12:19Z,12:12:19,0.57830329,1.9840204,341.5173894,195.3565201,0.02356671,30.78326317,55.33113759,2.35160405,2.10432267,0.76659541,-0.301899132,1.9840204,32.24775934,1.03349866,0.6176128,700.0150667,343.8189333,88.42728,29.95748,29.36410667
2023-12-08-1126_logdata-heat-tc_Elev2,group3,"12:11:02 lvl2 treat, 12:11:03 lvl2 treat",2,Treatment,3,1702062794,124,2023-12-08T19:13:14Z,12:13:14,0.53737684,2.18647827,341.2027213,168.7854638,0.0216877,30.86139873,55.15927726,2.35250554,2.12334314,0.76659541,-0.301899132,2.18647827,35.05089103,1.09889106,0.61011049,699.9939333,343.4658,88.42822667,30.01830667,29.48407333
2023-12-08-1126_logdata-heat-tc_Elev2,group3,"12:11:02 lvl2 treat, 12:11:03 lvl2 treat",2,Treatment,4,1702062849,179,2023-12-08T19:14:09Z,12:14:09,0.55974264,1.99321951,341.1500516,187.4644334,0.02242598,30.90574192,54.88061975,2.34788803,2.13930116,0.76659541,-0.301899132,1.99321951,36.65501161,1.13933388,0.60556112,700.0156875,343.35725,88.42799375,30.07229375,29.54771875
2023-12-08-1126_logdata-heat-tc_Elev2,group3,"12:11:02 lvl2 treat, 12:11:03 lvl2 treat",2,Treatment,5,1702062931,261,2023-12-08T19:15:31Z,12:15:31,0.56199449,2.10573106,340.8943888,179.3383894,0.02243704,30.95220252,54.83979109,2.35251776,2.14658029,0.76659541,-0.301899132,2.10573106,39.06520453,1.1695143,0.60221012,700.0348667,343.1692667,88.42524667,30.11958,29.60324
2023-12-08-1126_logdata-heat-tc_Elev2,group3,"12:11:02 lvl2 treat, 12:11:03 lvl2 treat",2,Treatment,6,1702062996,326,2023-12-08T19:16:36Z,12:16:36,0.55540215,2.25166159,340.5643878,165.9374616,0.02204957,31.00678251,54.73268584,2.35489482,2.15822843,0.76659541,-0.301899132,2.25166159,39.76495604,1.19235056,0.5996991,699.9975333,342.8802667,88.42571333,30.17125333,29.64127333
2023-12-08-1126_logdata-heat-tc_Elev2,group4,"12:41:54 lvl3 ont 2, 12:41:55 lvl3 ont 2",3,Control,1,1702064522,0,2023-12-08T19:42:02Z,12:42:02,0.45692199,1.74143472,409.9695532,251.4980675,0.01920692,32.34948759,61.38679909,2.84530587,2.02505146,0.76659541,-0.301899132,1.74143472,18.87053307,1.46776218,0.57098574,700.0315625,395.2694375,88.370675,31.475125,31.04988125
2023-12-08-1126_logdata-heat-tc_Elev2,group4,"12:41:54 lvl3 ont 2, 12:41:55 lvl3 ont 2",3,Control,2,1702064572,50,2023-12-08T19:42:52Z,12:42:52,0.42959417,-7.19580188,430.4994385,1049.687448,0.01785807,32.44021238,61.18467315,2.84878804,2.04657069,0.76659541,-0.301899132,-7.19580188,22.23683721,1.53772262,0.5641246,699.988,456.5548,88.37205333,31.55472,31.16250667
2023-12-08-1126_logdata-heat-tc_Elev2,group4,"12:41:54 lvl3 ont 2, 12:41:55 lvl3 ont 2",3,Control,3,1702064607,85,2023-12-08T19:43:27Z,12:43:27,0.46363877,2.44237503,399.7899875,183.7509906,0.01918898,32.49398048,61.06441599,2.85406401,2.05616447,0.76659541,-0.301899132,2.44237503,22.30001454,1.57210851,0.5608124,700.0344667,404.2078,88.37140667,31.62196667,31.30361333
2023-12-08-1126_logdata-heat-tc_Elev2,group4,"12:41:54 lvl3 ont 2, 12:41:55 lvl3 ont 2",3,Control,4,1702064645,123,2023-12-08T19:44:05Z,12:44:05,0.48169235,0.25740171,399.8061236,364.1120802,0.01989151,32.53758915,61.04278613,2.86129499,2.06102248,0.76659541,-0.301899132,0.25740171,23.57741532,1.59048852,0.55905787,700.0334375,400.109875,88.372225,31.6728,31.34363125
2023-12-08-1126_logdata-heat-tc_Elev2,group4,"12:41:54 lvl3 ont 2, 12:41:55 lvl3 ont 2",3,Control,5,1702064708,186,2023-12-08T19:45:08Z,12:45:08,0.56207705,3.75248483,363.843713,93.025635,0.0230709,32.5591998,60.66728735,2.85256906,2.0757488,0.76659541,-0.301899132,3.75248483,24.38500179,1.61669761,0.55657487,699.9979333,363.4827333,88.37709333,31.72773333,31.32305333
2023-12-08-1126_logdata-heat-tc_Elev2,group4,"12:41:54 lvl3 ont 2, 12:41:55 lvl3 ont 2",3,Control,6,1702064781,259,2023-12-08T19:46:21Z,12:46:21,0.64959079,-0.04887626,400.6481253,388.1141475,0.02665393,32.58359195,60.54367131,2.85646475,2.07863345,0.76659541,-0.301899132,-0.04887626,26.02439814,1.62929347,0.5553894,700.001625,391.682375,88.37620625,31.787775,31.3291875
2023-12-08-1126_logdata-heat-tc_Elev2,group5,"12:48:23 lvl3 trt 3, 12:48:23 lvl3 trt 3",3,Treatment,1,1702065123,0,2023-12-08T19:52:03Z,12:52:03,1.6240973,0.57523854,495.9811302,466.3221164,0.07465776,32.31094456,62.6449939,2.97719487,1.88257468,0.76659541,-0.301899132,0.57523854,24.28983077,0.9897182,0.6227396,700.0184667,438.6758,88.37529333,31.91622,30.61065333
2023-12-08-1126_logdata-heat-tc_Elev2,group5,"12:48:23 lvl3 trt 3, 12:48:23 lvl3 trt 3",3,Treatment,2,1702065160,37,2023-12-08T19:52:40Z,12:52:40,1.41248468,2.49706522,426.9969863,347.2324037,0.06207725,32.48085362,61.68424496,2.94530844,1.96128615,0.76659541,-0.301899132,2.49706522,29.19874859,1.19803795,0.59907698,700.0468,435.2679333,88.37259333,31.99900667,30.89529333
2023-12-08-1126_logdata-heat-tc_Elev2,group5,"12:48:23 lvl3 trt 3, 12:48:23 lvl3 trt 3",3,Treatment,3,1702065197,74,2023-12-08T19:53:17Z,12:53:17,1.21004711,3.847286,386.9601788,254.2081593,0.05175669,32.62854388,61.33220684,2.93920088,2.008414,0.76659541,-0.301899132,3.847286,29.80098265,1.35678699,0.58221833,700.0101333,377.2168667,88.37224667,32.06346667,31.10266
2023-12-08-1126_logdata-heat-tc_Elev2,group5,"12:48:23 lvl3 trt 3, 12:48:23 lvl3 trt 3",3,Treatment,4,1702065244,121,2023-12-08T19:54:04Z,12:54:04,0.99030688,4.88625874,386.9189114,182.2263447,0.04084111,32.78000786,60.601621,2.91429821,2.07569476,0.76659541,-0.301899132,4.88625874,32.81199693,1.50477486,0.56733518,700.0193125,394.1128125,88.37,32.1249,31.26428125
2023-12-08-1126_logdata-heat-tc_Elev2,group5,"12:48:23 lvl3 trt 3, 12:48:23 lvl3 trt 3",3,Treatment,5,1702065295,172,2023-12-08T19:54:55Z,12:54:55,0.7375962,2.24333725,381.79855,244.3281967,0.029022740000000002,32.95479133,59.48009366,2.87183546,2.16745239,0.76659541,-0.301899132,2.24333725,32.78138625,1.60946929,0.55725746,700.0356875,389.885,88.36805625,32.19569375,31.41360625
2023-12-08-1126_logdata-heat-tc_Elev2,group5,"12:48:23 lvl3 trt 3, 12:48:23 lvl3 trt 3",3,Treatment,6,1702065329,206,2023-12-08T19:55:29Z,12:55:29,0.66562621,2.43687613,360.9482994,197.7064258,0.02588651,33.0488623,59.34244226,2.87566926,2.19032477,0.76659541,-0.301899132,2.43687613,32.31474971,1.66250937,0.55228733,700.011375,362.788875,88.36520625,32.26030625,31.5754875
2023-12-08-1126_logdata-heat-tc_Elev2,group6,"12:56:47 lvl3 ref, 12:56:48 lvl3 ref",3,Reference,1,1702065539,0,2023-12-08T19:58:59Z,12:58:59,1.30192526,0.05672512,364.502333,349.1081716,0.05497938,32.76817662,60.96747715,2.95121259,2.03545878,0.76659541,-0.301899132,0.05672512,6.10795587,0.75557454,0.65167037,700.0003333,374.9696,88.36515333,32.2411,30.97792
2023-12-08-1126_logdata-heat-tc_Elev2,group6,"12:56:47 lvl3 ref, 12:56:48 lvl3 ref",3,Reference,2,1702065572,33,2023-12-08T19:59:32Z,12:59:32,1.33327012,4.34155297,367.7677769,229.6308973,0.05572377,32.82623614,60.61781603,2.94604844,2.05694148,0.76659541,-0.301899132,4.34155297,16.38409368,1.01475376,0.6197975,700.0119333,366.1234,88.36324667,32.31192,31.39943333
2023-12-08-1126_logdata-heat-tc_Elev2,group6,"12:56:47 lvl3 ref, 12:56:48 lvl3 ref",3,Reference,3,1702065622,83,2023-12-08T20:00:22Z,13:00:22,1.33098676,4.53626762,363.0807885,218.0591995,0.05512239,32.87359147,60.35561519,2.94089832,2.07543595,0.76659541,-0.301899132,4.53626762,24.20249575,1.26551362,0.59179343,700.017125,367.2918125,88.36521875,32.35770625,31.5314875
2023-12-08-1126_logdata-heat-tc_Elev2,group6,"12:56:47 lvl3 ref, 12:56:48 lvl3 ref",3,Reference,4,1702065682,143,2023-12-08T20:01:22Z,13:01:22,1.25719929,2.18238369,385.6078005,303.2838128,0.05153746,32.94739384,60.24888459,2.94302983,2.09416312,0.76659541,-0.301899132,2.18238369,29.05408503,1.4264711,0.57511411,699.9956875,378.6285,88.3685125,32.4019,31.7589375
2023-12-08-1126_logdata-heat-tc_Elev2,group6,"12:56:47 lvl3 ref, 12:56:48 lvl3 ref",3,Reference,5,1702065771,232,2023-12-08T20:02:51Z,13:02:51,1.14807237,-9.76354028,400.4735195,720.8476004,0.04611201,33.06210244,59.87220291,2.93617325,2.13358944,0.76659541,-0.301899132,-9.76354028,34.64136812,1.53416508,0.56446951,699.9951333,413.8246,88.37228667,32.47172,32.0116
2023-12-08-1126_logdata-heat-tc_Elev2,group6,"12:56:47 lvl3 ref, 12:56:48 lvl3 ref",3,Reference,6,1702065805,266,2023-12-08T20:03:25Z,13:03:25,1.10107604,3.55078164,375.9157932,232.270379,0.04379019,33.13005599,59.70851284,2.93629075,2.15285261,0.76659541,-0.301899132,3.55078164,34.32000122,1.57874011,0.56017809,700.0208125,382.1339375,88.37,32.520975,32.1671
2023-12-08-1236_logdata-heat-tc-lvl3,group1,"12:37:47 lvl3 ont, 12:37:48 lvl3 ont",3,Leaf_unknown,1,1702064290,0,2023-12-08T19:38:10Z,12:38:10,0.57172279,1.77731269,366.2023237,241.5197315,0.02520685,32.00733304,62.3461719,2.84161615,1.93544935,0.76659541,-0.301899132,1.77731269,17.60108059,1.33631278,0.58433914,699.9435333,362.5230667,88.37065333,31.17968,31.01756
2023-12-08-1236_logdata-heat-tc-lvl3,group1,"12:37:47 lvl3 ont, 12:37:48 lvl3 ont",3,Leaf_unknown,2,1702064342,52,2023-12-08T19:39:02Z,12:39:02,0.48379918,-3.8781307,376.512821,654.7987919,0.020981,32.13780994,62.15303116,2.84787745,1.96457871,0.76659541,-0.301899132,-3.8781307,19.9520551,1.43064438,0.57469414,699.9781333,378.4190667,88.36878667,31.27285333,31.15122667
2023-12-15-1126_logdata,group1,NA,2,Leaf_unknown,1,1702665786,0,2023-12-15T18:43:06Z,11:43:06,0.38867693,0.66256786,336.5503965,283.1630955,0.02361512,29.65895561,69.60141264,2.75995189,1.41774762,0.79624673,-0.303721948,0.66256786,19.97665653,1.21885137,0.63784192,699.9856667,337.3421333,88.87692667,28.75613333,28.58226667
2023-12-15-1126_logdata,group1,NA,2,Leaf_unknown,2,1702665871,85,2023-12-15T18:44:31Z,11:44:31,0.37396781,2.35180202,334.0814542,154.688208,0.02191905,29.93824783,68.93957277,2.77729833,1.46806299,0.79624673,-0.303721948,2.35180202,29.92685071,1.47258379,0.61247687,699.9936667,336.5582,88.86992667,29.02930667,28.90818667
2023-12-15-1126_logdata,group1,NA,2,Leaf_unknown,3,1702665912,126,2023-12-15T18:45:12Z,11:45:12,0.37647882,4.34390901,332.9987775,5.36206477,0.02164952,30.07128442,68.52372103,2.78205909,1.49586633,0.79624673,-0.303721948,4.34390901,32.19970041,1.53113786,0.60690725,699.9867333,337.472,88.87035333,29.16356,29.08152
2023-12-15-1126_logdata,group1,NA,2,Leaf_unknown,4,1702665949,163,2023-12-15T18:45:49Z,11:45:49,0.36497017,10.71339536,363.3587453,-470.5162731,0.0206327,30.19549201,68.19479026,2.78773523,1.52078944,0.79624673,-0.303721948,10.71339536,34.34077122,1.56879211,0.6033788,700.043,374.2146,88.86976667,29.28213333,29.21931333
2023-12-15-1126_logdata,group1,NA,2,Leaf_unknown,5,1702666015,229,2023-12-15T18:46:55Z,11:46:55,0.36467267,0.02145873,334.1396249,322.8922819,0.02020398,30.36326589,67.80332921,2.79895617,1.55120325,0.79624673,-0.303721948,0.02145873,36.0428837,1.61581733,0.59902944,700.0138125,334.2829375,88.87508125,29.4515,29.331475
2023-12-15-1126_logdata,group1,NA,2,Leaf_unknown,6,1702666104,318,2023-12-15T18:48:24Z,11:48:24,0.38046941,-5.05540756,338.6822932,719.3194154,0.02051684,30.57758116,67.22786213,2.81056435,1.59328918,0.79624673,-0.303721948,-5.05540756,38.33342992,1.65533276,0.59542284,700.0000667,333.7561333,88.87528667,29.67123333,29.54024667
2023-12-15-1126_logdata,group2,"11:49:45 top_cont, 11:49:46 top_cont, 11:49:50 top_cont",2,Control,1,1702666559,0,2023-12-15T18:55:59Z,11:55:59,1.44181405,-1.24073017,327.1444441,342.8015195,0.07907948,30.91668437,66.26304716,2.89643922,1.59355228,0.79624673,-0.303721948,-1.24073017,29.68620901,1.09130401,0.6514029,700.0176875,326.3749375,88.88225625,30.4472125,30.02730625
